word,count,docCount
new,222,132,"He had not written a play for 17 years , but at the time of his death he was working on a new drama .","The court held , in a new interpretation of the right of privacy , that Miss Quinlan 's interest in having her life-support systems disconnected exceeded the state 's interest in preserving life , so long as medical authorities saw ''no reasonable possibility '' that she would recover .","In New York , Governor Cuomo last month proposed two new rules for halting efforts to sustain life ."
convalescent,10,6,"Former Mayor Norris Poulson of Los Angeles , who was responsible for bringing the Dodgers from Brooklyn to Los Angeles in 1958 , died early yesterday at a convalescent hospital in Orange , Calif .","Harvey Fletcher , who headed a team of scientists that developed stereophonic sound and demononstrated it to a startled audience in New York in 1934 , died Thursday at a convalescent home in Provo , Utah .",He was hospitalized after a stoke two weeks ago and was transferred to the convalescent home on Tuesday .
march,10,6,He was a battalion commander in the 31st Regiment when Japanese invaders defeated United States and Filipino forces on the Bataan peninsula in the Philippines in April 1942 and forced their prisoners on the death march to prison camps .,"In 1936 , he led several hundred blacks to City Hall in a voting rights march , an event both highly unusual and dangerous in that era .","Mr. Rocco was a lawyer who owned a lumberyard in Methuen , Mass. , and worked as a builder until he retired at the age of 96 , He was a ''chief figure '' in the nine- week strike and ''skipped school to march with pickets from mill to mill , '' said Gregory G. Rocco , his son ."
north,26,17,"Since 1953 , when the brothers opened Les Fr eres Troisgros across from the railroad station in the small town of Roanne north of the French gastronomic capital , Lyons , the pair have played a pivotal role in the development of contemporary French cuisine and the education of young chefs .","Entrenched in the mountains , the Germans under Field Marshal Albert Kesselring , barred the way north with at least 20 divisions .","He Protested Loss of Troops The Allies quickly drove the Germans north of Florence , but later the advance was stalled again by a Kesselring stand in the Apennines outside Bologna , the gateway to the Po Valley ."
cardinal,11,8,The cardinal 's health had been deteriorating for months .,"He was taken to Northwestern Memorial Hospital , where he was pronounced dead at 12:19 A.M. At Holy Name Cathedral , where the cardinal made his last public appearance celebrating Midnight Mass last Christmas Eve , about 1,200 parishioners sobbed as the Rev .",He said that the cardinal had not looked well and that he had asked him if he was sure he should perform it .
academy,11,8,"Three of his sons attended the University of California at Santa Barbara and another studied at Sandhurst , the British military academy .",He was educated at Eton and Sandhurst military academy and served in the Royal Horse Guards .,"Studied in Paris After finishing at the Florence academy , Mr. Marini spent several years traveling , devoting much time to the study of works in the Paris galleries ."
street,15,11,"Disdaining publicity and believing that there are enough people living here already , residents are pleased to further point out Saddle River 's lack of amenities : no food store , train station , library , hospital , high school , sidewalks , street lights , sewers - not even running water .","Mr. Cameron speaks with a note of pride about the thwarting of efforts by some residents and the county government to install sidewalks , street lights and traffic lights and to widen the narrow roads .","Yesterday , more than 200 people said goodbye to Mr. Davis at Convent Avenue Baptist Church at 145th Street and Convent Avenue in Harlem and paid him tribute with waving black , red and green flags , stirring African drumbeats and a re-enactment of his street corner , step-ladder style of oratory ."
la,8,6,"Four years later he acquired the license to manufacture Yves Saint Laurent luggage , and added other designer names , including Pierre Cardin , Oscar de la Renta and Gloria Vanderbilt in the 1980 's .","Mr. Musulin is survived by a son , Nicolas , and three daughters , JoAnne de la Riva , Milena Sanchez and Georgene Murray .","His other hits included ''La Cucaracha , '' ''Tchi-Tchi , '' ''Santa Lucia , '' ''Ma Ritournelle , '' ''Besame Mucho , '' ''Sous la Pergola , '' ''Deux Petits Chaussons , '' ''Johnny Guitare , '' ''Mama '' and ''Solenzara . ''"
representatives,13,10,"He was 68 years old and lived in Kinnelon , N.J. Mr. Kahn , an authority on urban redevelopment and valuation , founded his real-estate and planning service in 1954.It now has offices in New York City and Clifton , N.J. , as well as representatives in London , Edinburgh and Cairo .","Powers Ltd. , publishers' representatives in Britain , died Wednesday at Westminster Hospital in London after a brief illness .","In his House post , he provided information for representatives and served unofficially as adviser on press relations to the Speaker , Sam Rayburn ."
veterans,12,10,"He labeled a group of American Legionnaires ''puffed-up patriots and publicity-seeking professional veterans , '' and once declared , ''The Agency for International Development must have far in excess of the ususal quota of dimwits . ''","''As the most decorated serviceman in Congress , he was the most natural person to speak for veterans .","In 1946 , when his nomination for permanent rank of major general went to the Senate , veterans of the 36th Division complained to Congress that General Clark was an ''inefficient and inexperienced officer '' who had destroyed ''the young manhood of this country wastefully and uselessly '' in the Rapido action ."
university,39,33,He was a university professor and a judge before becoming the Foreign Ministry 's legal adviser shortly before the 1952 military coup that overthrew the monarchy .,He was also an advisor to the university 's Carter G. Woodson Institute for the Study of Afro-American and African Studies .,He earned a bachelor 's degree at the University of Manitoba and received a medical degree from the university in 1926 .
assembly,7,6,"A Benign Autocracy Later , after the federation of the Libyan provinces was formed and a provisional assembly drafted a Constitution and proclaimed Idris King , many Tripolitanians protested that this ''shepherd ruler '' had been imposed on them by Britain .","He ordered fabrics in bulk , which gave him a price advantage , and he used assembly line procedures in making his clothes .",The affliction forced him to retire from the assembly line in 1983 .
island,23,20,"In 1949 , Mr. Yadin served as negotiator with the Egyptians in armistice talks on the Greek island of Rhodes .","After an investigation by the Civil Aeronautics Board , the fares were reduced and additional airlines were authorized to fly to the island .","Masayoshi Ohira was born March 12 , 1910 , at Toyohama on the island of Shikoku ."
prime,10,10,Defended Caribbean Interests Mr. Adams was a prime mover in the three-year-old Eastern Caribbean Security Alliance backed by the Reagan Administration and he often defended the region's interests to the broader world .,His point was that the British had a moral obligation to help him repurchase some of the vast reaches of prime farmland from absentee owners in Johannesburg .,"In six months , it was being shown in prime time once a week , as well as continuing in its daily afternoon slot ."
states,18,19,"For a decade Mrs. Pfiester provided a service that made Valentine 's Day special for 85,000 people in 50 states and 30 foreign countries .","The decision had repercussions for years , and it became a touchstone for legal struggles in other states .","In 1981 , a Presidential Commission recommended that states endorse the concept that human life ended when the brain stopped functioning ."
corporation,11,12,"Judge Barrington D. Parker on Wednesday ordered the corporation , which awards Federal grants to local agencies providing legal services to the poor , to continue supporting the training centers until a trial could be held on the merits of the case .","Last December , after the four regional centers applied for renewed financing , the corporation notified them that their grants would not be renewed .",The centers asked Judge Parker for a preliminary injunction on the ground that Congress had required renewal of all grants when it appropriated the corporation 's funds for the fiscal year 1984 .
headmaster,10,11,"David Cleaveland Gordon , headmaster emeritus of the Malcolm Gordon School in Garrison , N.Y. , died Wednesday in his home at the school after a long illness .","Mr. Gordon was headmaster of Malcolm Gordon , a private elementary school for boys , from 1952 to 1973 .","He is survived by his wife , Nanette Head Gordon ; a daughter , Mrs. Charles H. Jones Jr. of Jersey City , and a son , David C. Gordon Jr. , the current headmaster at Malcolm Gordon ."
rabbi,9,10,"He said that only Dr. Stephen Wise , the influential American Reform rabbi , and a few others had heeded his warnings about Nazism .","From 1949 to 1960 , the rabbi was national director of interreligious affairs for the American Jewish Committee .","Rabbi Klein served as senior rabbi of the Free Synagogue from 1949 to 1981 , when he became rabbi emeritus ."
metropolitan,7,8,"In a densely populated metropolitan area , such tranquil , semirural areas with woodlands and meadows are at a premium .","CHICAGO , April 25 John Cardinal Cody , the Archbishop of Chicago and spiritual leader of about 2.5 million Roman Catholics in the metropolitan area , died of heart failure shortly after 12 A.M. today .","He was a past chairman of the association 's national board of directors , and since 1970 had been its highest ranked player in the New York metropolitan area ."
marine,6,7,"In recent years he was the director of the Florida Institute of Oceanography , which he joined in 1978 after two years as an adjunct professor of marine science at the University of South Florida .","Dr. Hartline did research in the electrophysiology of the retina , or the electrical characteristics of vision , which he developed through the study of the optic nerve of the horseshoe crab and other marine animals .",When he graduated in 1953 he became the youngest chief engineer in the merchant marine .
blind,6,7,"Irving M. Selis , a blind newsdealer who devoted his life to helping the blind live independently and planned Selis Manor , the city 's first apartment building designed exclusively for the blind , died of heart disease yesterday in St. Vincent 's Hospital .","Mr. Selis , a native of New York City , was born blind and spent most of his life insisting that ''the blind must lead the blind . ''","Designed 12-Story Building In 1928 , Mr. Selis , who operated a newsstand at Sheridan Square , helped to organize the New York Association of Blind Newsdealers , the only trade organization then operated exclusively by blind people ."
nursing,34,40,"Karen Ann Quinlan , who slipped into a coma 10 years ago and became the center of a national debate on the definition of life and the right to die , died yesterday at a nursing home in Morris Plains , N.J. She was 31 years old .","Judge Lawrence A. Whipple of Federal District Court in Newark died yesterday at Medicenter , a nursing home in Red Bank , N.J. , of complications following open-heart surgery last September .","James Jarrett Jr. , the doorman at Henri Bendel 's for more than 70 years , died Wednesday in a nursing home in Queens after suffering a stroke ."
union,33,40,He was also the union 's director of labor relations .,"After the union dissolved , Mr. Bryson went into real estate and rapidly became a financial success as a motel real estate broker .","Pickets Used Neon Signs When a local union tried to put him out of business , the teen-ager got his Boy Scout troop to picket the union using neon signs and he was made an honorary member of the union ."
yesterday,233,288,"Antonio G. Olivieri , a Manhattan Councilman at Large whose political career in state and city elective office was marked by vigorous advocacy and liberal positions on health , tenant and environmental issues , died yesterday at his Manhattan home .","Karen Ann Quinlan , who slipped into a coma 10 years ago and became the center of a national debate on the definition of life and the right to die , died yesterday at a nursing home in Morris Plains , N.J. She was 31 years old .","Her father , Joseph Quinlan , had been in the room most of yesterday ."
philanthropist,23,29,"Joseph S. Lindemann , a retired cosmetics and pharmaceuticals manufacturer and a philanthropist , died yesterday at his home in Manhattan .","WASHINGTON , June 4 Marion Tully Dimick , a Washington philanthropist , died Tuesday at her home here after a heart attack .","KANSAS CITY , Mo. , Feb. 19 Helen Foresman Spencer , a philanthropist who donated more than $ 18 million to cultural institutions in the Middle West , dies Monday at her home here ."
medical,88,114,A coroner 's spokesman said medical and toxicogical studies would be completed in 7 to 10 days .,"Stanley Sebastian Kresge , who with his wife , Dorothy , channeled about $ 500 million to charitable , civic , religious , social , educational , medical and cultural beneficiaries , died Sunday of a heart attack while driving to a friend 's funeral in Detroit .","Ordinary people found themselves wrestling with fundamental questions of life and death , as medical and legal issues blended into sociology and theology ."
south,20,26,"The communique said the accident occurred at 3 P.M. near the village of Guachala , about 10 miles from the Peruvian frontier and 300 miles south of here .","Born in 1904 in Castel Gandolfo , the Italian village about 15 miles south of Rome that is best known as the papal summer residence , Mr. Tieri emigrated to the United States from Naples in 1911 .","As chairman of the House Subcommittee on Irrigation and Reclamation , he expressed criticism of the Federal Government 's suit to prevent residents of Fallbrook , a community five miles south of Los Angeles , from taking water from the Santa Margarita River that also supplied the Marine Corps ' main West Coast base ."
city,85,112,In 1960 Mr. Kahn was appointed an independent appraiser by New York City's Department of Finance to help prepare the department 's case for an increase in the assessments of city property .,"Antonio G. Olivieri , a Manhattan Councilman at Large whose political career in state and city elective office was marked by vigorous advocacy and liberal positions on health , tenant and environmental issues , died yesterday at his Manhattan home .",He won re-election easily in 1972 and the next year unsuccessfully sought the Democratic nomination for city comptroller .
cancer,168,229,"Mayor Koch said : ''When he knew that he was dying of cancer , he never gave up .","Later that morning he collapsed in his office , but , according to one of his aides , the initial diagnosis did not indicate that he had cancer .","LONG BEACH , Calif. , Jan. 2 David Lynch , one of the original members of the Platters singing group formed in the 1950 's , died today of cancer at the Veterans Administration Hospital here ."
bridge,13,18,"John Rau , a leading figure in the early days of contract bridge , died in Walnut Creek , Calif. , Friday night .","In 1930 , when contract bridge was less than five years old , Mr. Rau , then 22 , and an even younger partner , William Barrett , created a sensation in their first national tournament by the extensive use of psychic or bluff bids , which had never before been used in tournament play .","Elizabeth Kaplan , a leading figure in contract bridge , died of cancer Tuesday at her home in Manhattan ."
mayor,5,7,The town mayor said Admiral Doenitz lived there ''completely withdrawn '' but that he was friendly with a few people and that he was ''esteemed '' locally .,He served two terms on the City Council and was the city's vice mayor for two years .,"Mr. Aquino embarked on his political career in 1955 when he was 22 , elected as the youngest mayor in the archipelago by his native Concepcion ."
corps,5,7,"The future Cardinal , then a chaplain in the Italian submarine corps , replied by writing an appeal to Italian servicemen that was printed in an official student newspaper in Rome .",He later served four years in the counterintelligence corps in Korea .,"Conqueror of Rome In addition to a historic meeting in Rome with his corps commanders , held June 5 , 1944 , on Capitoline Hill , the campaign involved him in the Anzio beachhead mission of Jan. 22 , 1944 , the costly charge of the 36th Division at the Rapido River , and the bombing of the Abbey at Monte Cassino three weeks later ."
archeologist,5,7,"Yigael Yadin , military hero of Israel 's war of independence and archeologist of Masada and the Dead Sea Scrolls , died yesterday of a heart attack in Hadera , Israel .","Born March 21 , 1917 in Jerusalem , to a famed archeologist , Eliezer Sukenik , Mr. Yadin intertwined a life of archeology , military affairs and politics .","Hugh O'Neill Hencken , a leading American archeologist who specialized in the Iron Age in Europe , died Monday at a nursing home on Cape Cod ."
lady,5,7,"She became the youngest leading lady on Broadway in 1917 , when at the age of 25 she starred in another Belasco production .","According to Sheila Tate , Mrs. Reagan 's press secretary , the first lady arranged for the Arlington burial after learning from Mrs. Reynolds that Mr. Reynolds had expressed a wish to be buried there .","The biographer and critic Francis Steegmuller , writing in The New York Times Book Review in 1960 , described Mrs. Bradley as ''a remarkable literary lady , '' the ''eminence grise of the Franco-American literary market . ''"
gynecologist,5,7,"Dr. James Pratt Marr , a Manhattan obstetrician and gynecologist for 54 years , died Wednesday at his home in Manhattan after a short illness .","He wrote two other books , ''Pioneer Surgeons of Women 's Hospital '' in 1957 and ''The Biography of James Marion Sims '' in 1949 , about the early gynecologist and founder of the Women 's Hospital .","Dr. Nelson B. Sackett , a gynecologist and obstetrician and a specialist in gynecological cancer , died of a heart attack Tuesday at New York Hospital ."
pioneer,30,43,"A pioneer enthusiast for Victorian architecture , he was chairman of the Victorian Society from its founding until 1976 and the author of ''High Victorian Design '' ( 1951 ) .","Edward Rolke Farber , a pioneer in electronic lighting who is considered to be the inventor of the portable strobe light for still cameras , died of a heart attack Friday at his home in Delafield , Wis .","After two unsuccessful ventures , in 1927 he teamed up with the vending-machine pioneer William Rowe to form a company to sell cigarettes and other products by machine ."
home,360,525,"His health began to deteriorate and he returned to his home in River Edge , N.J. , in September 1979 .","After three years in solitary confinement , Mr. Mossadegh was allowed to return home under house arrest and Mr. Shayegan was permitted to go into exile .","The ashes are then scheduled to be taken to New York , the writer 's home ."
internationally,13,19,"Dr. Jule G. Charney , an internationally recognized leader in weather research , died Tuesday night at the Sidney Farber Cancer Institute in Boston at the age of 64 after a 20-month battle with cancer .","Roman Jakobson , an internationally known authority on Slavic languages and literatures , died Sunday at Massachusetts General Hospital in Boston .","Dr. MacLeod 's studies , which he continued as emeritus professor of cell biology and anatomy after his retirement in 1972 , established internationally recognized standards for the minimum semen quality needed for reproductivity ."
today,201,296,"LOS ANGELES , Aug. 27 Truman Capote will be memorialized at a private service Tuesday and then be cremated , a spokesman for those arranging the services said today .","Starting with a single store in Detroit in 1899 , Sebastian Kresge built a chain of hundreds of 5-and-10-cent stores that today , as the K Mart Corporation , is the world 's second largest retailer .","LONG BEACH , Calif. , Jan. 2 David Lynch , one of the original members of the Platters singing group formed in the 1950 's , died today of cancer at the Veterans Administration Hospital here ."
attack,157,233,"Dr. Stafford L. Warren , who was responsible for protecting participants in the development and testing of the first atomic bomb from radiation hazards , died Sunday at his home in Pacific Palisades , Calif. , of a heart attack .","He early recognized the danger of radioactive fallout , and after having served on a special panel that examined survivors of the atomic bomb attack on Hiroshima , near the end of World War II , he repeatedly warned of the potentially disastrous effects of fallout after a nuclear war .","Sanders Kahn , head of Sanders A. Kahn Associates , a New York real-estate and financial consulting concern , died of a heart attack Thursday at St. Clare's Hospital ."
inventor,12,18,"Mr. Hewes was an author and co-author of technical publications on research he conducted at Langley , and an inventor .","Robert Lay Hallock , an inventor of household and industrial equipment , died Sept. 2 at Massachusetts General Hospital in Boston .","Slate , an inventor who helped develop the commercial use of dry ice as a refrigerant in the 1920 's , died of cancer Wednesday at a nursing home in Corvallis ."
administration,18,27,"Mr. Abbas was a local official in the French administration in northeastern Algeria in the 1930 's , but his political sentiments changed radically toward nationalism at the end of the decade .","Under a Federal court order to reduce overcrowding , the Koch administration said that several dozen inmates went home after they posted 10 percent of their bail .",Nelson A. Rockefeller that recommended major changes in the administration of the Adirondack State Park in 1971 .
ace,4,6,"LONDON , April 27 ( UPI ) - Air Commodore Philip Fletcher Fullard , a World War I ace who once shot down three German planes before breakfast , has died , his family announced today .","Marshal Aleksandr I. Pokryshkin , a Soviet flying ace who is credited with having shot down 59 German planes in World War II , has died at the age of 72 , it was announced in Moscow .","So delicate was his fingering that he could cut to an ace at will , something it took a fellow technician to appreciate ."
obstetrician,4,6,"Dr. James Pratt Marr , a Manhattan obstetrician and gynecologist for 54 years , died Wednesday at his home in Manhattan after a short illness .","Two sons are at the Palo Alto Medical Clinic : Dr. Richard Lee , an obstetrician , and Dr. Russel H. Lee , who became executive director of the clinic earlier this month .","Dr. Nelson B. Sackett , a gynecologist and obstetrician and a specialist in gynecological cancer , died of a heart attack Tuesday at New York Hospital ."
conservationist,4,6,"Julia Freeman Fairchild , a conservationist and sportswoman , died Sunday at St. Johnland Nursing Home in Kings Park , L.I .","NEW DELHI , June 20 Salim Moizuddin Abdul Ali , India 's foremost ornithologist and wildlife conservationist , died of a heart attack in Bombay today .","As an ardent conservationist , he also was active in the passage of the Endangered Species Act , the Marine Mammal Protection Act and the National Environmental Protection Act ."
pulmonary,6,9,"There were frequent conferences between the parents and Miss Quinlan's physicians , Dr. Robert Morse , a neurologist who was chiefly responsible for her case , and Dr. Arshad Javed , a pulmonary internist who monitored her physical condition .","Edward Paul Larkin , the senior member of the state Public Service Commission in Albany , died yesterday of pulmonary distress in Albany Medical Center .","SAN FRANCISCO , Aug. 2 Randolph Collier , ''the father of the California freeways , '' died of chronic pulmonary obstruction today in Sacramento , where he had lived since losing his State Senate seat in 1976 ."
illness,104,157,It was after a morning of jogging in May 1979 and attending a breakfast of the Association for a Better New York that his illness became apparent .,"William P. Sirignano , a senior official of the Waterfront Commission of New York Harbor for more than 20 years , died Thursday in the Northern Westchester Medical Center in Mount Kisco , N.Y. , after a brief illness .","LOS ANGELES , Oct. 27 Richard Woodruff , whose chubby appearance is said to have inspired the statues that welcome diners to Big Boy restaurants coast to coast , died last Monday at North Hollywood Medical Center following a long illness ."
heart,219,334,"Dr. Stafford L. Warren , who was responsible for protecting participants in the development and testing of the first atomic bomb from radiation hazards , died Sunday at his home in Pacific Palisades , Calif. , of a heart attack .","Sanders Kahn , head of Sanders A. Kahn Associates , a New York real-estate and financial consulting concern , died of a heart attack Thursday at St. Clare's Hospital .","Stanley Sebastian Kresge , who with his wife , Dorothy , channeled about $ 500 million to charitable , civic , religious , social , educational , medical and cultural beneficiaries , died Sunday of a heart attack while driving to a friend 's funeral in Detroit ."
foremost,9,14,"BAD REICHENHALL , West Germany , Aug. 30 Nahum Goldmann , one of the world 's foremost Zionist figures , died Sunday night .","The foremost objective at the time was to feed and clothe the Jews , many of whom were destitute , and help them find a home in Israel .","PITTSBURGH , June 14 Gurdon F. Flagg , who was instrumental in developing the Duquesne Club into one of the nation 's foremost private clubs , died Wednesday night at St. Francis General Hospital ."
leukemia,9,14,"Dr. Kunkel , a senior physician at the Rockefeller University , was known for his contributions to the study of immunologically linked diseases , including rheumatoid arthritis , systemic lupus erythematosus and leukemia .","Hilda Worthington Smith , a pioneer in labor education , died of leukemia Saturday at a nursing home in Washington .","Pierre S. duPont 4th , died Thursday of leukemia at the age of 71 ."
representative,21,33,"He was 66 years old and lived in New City , N.Y. After the war he was a naval representative with the Hudson Laboratories in Dobbs Ferry , N.Y .","Returning to New York in 1940 , Dr. Neumann worked on the political affairs of the Zionist movement , and for several years served as its political representative in Washington .",The New York Times appointed Powers as its exclusive advertising sales representative in Britain and Ireland in 1939 .
church,35,56,"He said that church teachings , including a declaration by Pope Pius XII in 1957 , held that there was no moral obligation to continue extraordinary means to sustain life when there was no realistic hope of recovery .","Visited 150 Countries Regarded within the church as moderate to liberal , Cardinal Pignedoli was one of the Vatican 's most active diplomats .","When in Rome , he was also known to stroll near the Spanish Steps and strike up conversations with the young , which made him suspect to some of his more conservative colleagues in the church ."
golfer,5,8,"A native of Little Rock , Ark. , Mr. Harrison was a pro golfer for 45 years .","HOUSTON , Dec. 28 Jimmy Demaret , the first golfer to win the Masters tournament three times and a member of the Professional Golfers Association and World Golf halls of fame , died here today , apparently of a heart attack .","Pat Morgan , his business associate and close friend , said that Mr. Demaret had collapsed while getting into a golf cart to drive around the course , which he designed and built with another former professional golfer , Jack Burke Jr. Mr. Demaret won the Masters in 1940 , 1947 and 1950 , but he never won the United States Open , P.G.A ."
presidential,5,8,"He received over a million votes , the most ever cast for a presidential candidate in Ecuadorean history .",He was asked to stand in for Mr. Bucaram in the 1978 presidential elections when the military junta barred the older politician from running .,"Having achieved a national reputation , he was chosen by his party to run in the presidential election of 1963 , after the military agreed to permit free voting ."
speaker,5,8,"A tireless public speaker and pamphleteer , Mr. Lawson was recently active in advocating the legalization of the numbers game .","He graduated from the University of Denver Law School in 1925 , was elected to the Colorado House of Representatives in 1931 , and became the House 's speaker two years later .","WASHINGTON , Sept. 23 E. Brooke Lee , a former speaker of the Maryland House of Delegates and a member of a famous political family , died of pneumonia Friday at his home in Damascus ."
charitable,11,18,"Stanley Sebastian Kresge , who with his wife , Dorothy , channeled about $ 500 million to charitable , civic , religious , social , educational , medical and cultural beneficiaries , died Sunday of a heart attack while driving to a friend 's funeral in Detroit .",After his retirement he remained actively involved in many Jewish charitable and educational causes .,"Emily L. Kolff , whose charitable work on Staten Island and the Lower East Side spanned 30 years , died Tuesday , her 90th birthday , at her home in Oakland , Calif. She lived in the Rosebank section of Staten Island until 1976 ."
analyst,6,10,"Richard Smith Beal , a political analyst , pollster and expert in survey research for the National Security Council at the White House , died Friday after a long illness .","In 1965 , at the age of 76 , Miss Smith joined the Office of Equal Opportunity as a program analyst , hired by Sargent Shriver , the agency 's first director .","Francis A. Kelly , a retired commodity analyst with the United States Agriculture Department and an assistant agricultural secretary under Gov ."
reputed,6,10,"KANSAS CITY , Mo. , March 13 Nicholas Civella , the reputed head of the Kansas City crime family , died Saturday of complications caused by cancer , his lawyer said today .","Raymond L. S. Patriarca , the reputed boss of organized crime in New England for more than 25 years , died of a heart attack yesterday in Providence , R.I .","MIAMI BEACH , Jan. 15 Meyer Lansky , the reputed financial genius of the underworld , died today of cancer at Mount Sinai Hospital here ."
tumor,6,10,Mr. Olivieri had been suffering since August 1979 from a brain tumor and had undergone three operations .,"However , his problems persisted and , in August , surgery showed that he had a malignant brain tumor .",The violinist Carroll Glenn died of a brain tumor Monday at Lenox Hill Hospital .
congestive,6,10,"He suffered from congestive heart failure and as a result , was left with moderate kidney failure .","LEESBURG , Va. , Jan. 4 Cecil B. Dickson , coordinator of information for the House of Representatives from 1949 to 1951 , died of congestive heart failure Thursday at his home here .","Dr. Rudolf Flesch , the authority on literacy and clear writing who wrote ''Why Johnny Ca n't Read , '' died at Dobbs Ferry ( N.Y. ) Hospital Sunday night of congestive heart failure ."
state,90,151,He also served as an appraiser for state and Federal agencies .,"Antonio G. Olivieri , a Manhattan Councilman at Large whose political career in state and city elective office was marked by vigorous advocacy and liberal positions on health , tenant and environmental issues , died yesterday at his Manhattan home .",Councilman Stanley E. Michels of Manhattan recalled that Mr. Olivieri had been using marijuana to overcome some of the discomfort of chemotherapy and had traveled to Albany this year to lobby for state legislation to legalize its use for that purpose .
district,23,39,"He was 71 years old and lived in Mount Vernon , N.Y. Mr. Sirignano , a native of Mount Vernon , graduated from Harvard Law School in 1939 and became an assistant district attorney in Manhattan .","He once succeeded in having his conviction set aside as unconstitutional by a district judge in 1968 , but a year later that decision was reversed on appeal , and his conviction was upheld in 1969 by the Supreme Court .","He had stepped down from fulltime duty about six years ago , becoming chief judge in the district , but continued to monitor terms of the settlement in the prison lawsuit ."
white,17,29,At that time Kenya was still a British colony with a self-ruling white colonial government .,"Yet , in announcing this week that the emergency decree was to end , President P. W. Botha made clear that it would be replaced by a tightening of the nation 's already harsh security legislation , suggesting that the white minority rulers still see force as a solution to their problems .","But that offer , too , seemed limited to those blacks prepared , in the eyes of radicals , to collaborate with the authorities in creating a form of neo-apartheid entrenching white privilege ."
clinic,7,12,"Riccardo Bacchelli , one of Italy 's most respected authors , whose novels , plays , poems and translations spanned 70 years of creative writing , died yesterday at a clinic in Monza , Italy .",clinic at Mt .,"patients that the clinic conducted last June , at which Mr. Javits spoke eloquently ."
justice,11,19,He was named a justice of Superior Court in New Jersey in 1963 .,"''He was a real fighter - for peace , for justice , for a better world .","'' The future justice grew up in Green Bay , Wis ."
authority,33,57,"He was 68 years old and lived in Kinnelon , N.J. Mr. Kahn , an authority on urban redevelopment and valuation , founded his real-estate and planning service in 1954.It now has offices in New York City and Clifton , N.J. , as well as representatives in London , Edinburgh and Cairo .","Because she was in a coma , the court ruled that her father - and not her doctors or a court - was the authority for deciding her fate in her behalf .","The New Jersey Attorney General , William F. Hyland , who entered the case when constitutional issues were raised , contended that the court did not have the authority to do what the parents were asking ."
